Crash ID,Crash Type,Penalty Price,State_id,Hour_id,Victim_id,Speed_id,Holiday_id
7061,Multiple,360,134,26021,26021,26021,26021
16633,Single,350,43,22875,22875,22875,22875
17470,Single,80,162,8925,8925,8925,8925
3209,Single,390,170,13825,13825,13825,13825
28887,Single,240,231,9524,9524,9524,9524
30727,Multiple,40,216,12834,12834,12834,12834
8310,Multiple,160,33,15011,15011,15011,15011
11011,Single,330,178,3625,3625,3625,3625
11977,Multiple,270,4,2267,2267,2267,2267
8966,Multiple,100,144,14219,14219,14219,14219
28112,Multiple,240,208,28149,28149,28149,28149
22070,Single,70,91,1122,1122,1122,1122
5760,Multiple,350,127,2548,2548,2548,2548
10282,Multiple,60,105,16399,16399,16399,16399
7618,Multiple,230,9,13140,13140,13140,13140
764,Multiple,220,211,8638,8638,8638,8638
30420,Single,90,190,8341,8341,8341,8341
24278,Single,340,83,20902,20902,20902,20902
14678,Single,170,58,22008,22008,22008,22008
7395,Single,360,170,20313,20313,20313,20313
20057,Single,40,122,25691,25691,25691,25691
25484,Multiple,320,175,17092,17092,17092,17092
4452,Single,140,18,26126,26126,26126,26126
10159,Multiple,350,113,18982,18982,18982,18982
11358,Multiple,130,52,11593,11593,11593,11593
22199,Multiple,340,31,29171,29171,29171,29171
3222,Multiple,110,168,8480,8480,8480,8480
40,Multiple,80,192,19863,19863,19863,19863
139,Single,390,200,7688,7688,7688,7688
4845,Single,330,118,1120,1120,1120,1120
17744,Single,170,115,2757,2757,2757,2757
604,Multiple,290,142,6792,6792,6792,6792
28466,Single,330,167,19817,19817,19817,19817
14771,Single,220,104,13408,13408,13408,13408
6538,Multiple,120,145,19443,19443,19443,19443
8389,Multiple,190,46,29481,29481,29481,29481
20868,Multiple,360,99,22278,22278,22278,22278
13750,Multiple,240,168,8854,8854,8854,8854
23120,Single,140,240,1294,1294,1294,1294
4121,Multiple,190,42,25531,25531,25531,25531
8937,Multiple,260,45,30077,30077,30077,30077
11973,Multiple,50,10,8650,8650,8650,8650
9544,Multiple,60,35,2288,2288,2288,2288
12235,Single,80,180,2024,2024,2024,2024
7336,Single,170,58,18166,18166,18166,18166
27816,Single,90,27,13765,13765,13765,13765
4710,Single,340,33,17303,17303,17303,17303
12403,Multiple,260,34,12155,12155,12155,12155
4509,Multiple,370,124,2202,2202,2202,2202
19374,Multiple,60,60,16201,16201,16201,16201
14456,Single,170,62,13721,13721,13721,13721
30735,Single,140,79,12379,12379,12379,12379
20561,Single,270,234,12574,12574,12574,12574
3961,Single,370,153,30934,30934,30934,30934
28241,Multiple,100,224,28885,28885,28885,28885
18612,Multiple,160,243,12544,12544,12544,12544
8153,Single,130,34,2993,2993,2993,2993
3006,Single,240,236,7059,7059,7059,7059
14613,Multiple,180,73,3991,3991,3991,3991
5541,Multiple,70,29,6010,6010,6010,6010
18621,Multiple,260,167,20009,20009,20009,20009
12787,Multiple,110,231,10410,10410,10410,10410
25421,Multiple,220,62,18301,18301,18301,18301
13331,Single,270,159,8710,8710,8710,8710
18401,Single,150,61,2990,2990,2990,2990
22266,Single,280,221,16427,16427,16427,16427
16775,Multiple,130,205,23647,23647,23647,23647
23558,Multiple,100,199,23301,23301,23301,23301
23961,Multiple,260,244,7282,7282,7282,7282
3864,Single,70,88,31144,31144,31144,31144
25322,Multiple,120,70,14487,14487,14487,14487
22253,Multiple,190,81,12212,12212,12212,12212
3991,Single,200,151,29219,29219,29219,29219
535,Single,40,74,10191,10191,10191,10191
17714,Single,280,182,3465,3465,3465,3465
11060,Single,370,183,7861,7861,7861,7861
10072,Single,340,63,16647,16647,16647,16647
8427,Multiple,370,203,1314,1314,1314,1314
692,Single,230,92,16000,16000,16000,16000
18924,Single,230,147,13200,13200,13200,13200
25275,Single,90,152,9031,9031,9031,9031
19285,Single,160,84,6870,6870,6870,6870
5710,Single,230,167,8629,8629,8629,8629
8858,Single,340,91,11847,11847,11847,11847
3716,Single,360,94,7970,7970,7970,7970
5798,Multiple,240,138,14807,14807,14807,14807
8894,Multiple,30,219,7142,7142,7142,7142
25554,Multiple,90,207,10024,10024,10024,10024
4296,Single,80,126,11708,11708,11708,11708
8589,Single,300,4,31662,31662,31662,31662
28054,Multiple,180,37,14933,14933,14933,14933
13017,Multiple,100,4,40,40,40,40
25629,Multiple,70,156,31056,31056,31056,31056
26829,Multiple,140,107,12190,12190,12190,12190
13637,Single,120,158,31372,31372,31372,31372
10999,Multiple,400,165,1114,1114,1114,1114
15238,Single,90,135,27993,27993,27993,27993
10873,Single,370,225,10561,10561,10561,10561
20528,Single,260,124,21281,21281,21281,21281
29473,Single,180,65,7061,7061,7061,7061
18450,Multiple,30,153,11751,11751,11751,11751
28993,Multiple,110,66,4728,4728,4728,4728
15615,Single,230,153,2414,2414,2414,2414
17728,Multiple,140,155,22708,22708,22708,22708
29190,Multiple,160,3,7795,7795,7795,7795
13785,Single,320,159,29323,29323,29323,29323
28917,Single,30,166,8169,8169,8169,8169
15551,Single,90,1,27553,27553,27553,27553
11501,Single,340,172,2127,2127,2127,2127
11189,Single,220,40,12218,12218,12218,12218
6478,Single,280,139,5931,5931,5931,5931
30511,Single,40,37,28820,28820,28820,28820
26183,Multiple,130,188,16327,16327,16327,16327
30689,Single,350,61,20200,20200,20200,20200
21605,Single,130,211,13608,13608,13608,13608
14681,Single,310,122,28829,28829,28829,28829
22897,Single,230,239,23613,23613,23613,23613
4610,Multiple,60,127,3430,3430,3430,3430
3543,Multiple,260,108,6205,6205,6205,6205
4672,Multiple,260,167,22390,22390,22390,22390
29258,Multiple,230,210,8080,8080,8080,8080
22260,Multiple,380,201,2250,2250,2250,2250
22578,Single,180,147,14723,14723,14723,14723
1360,Multiple,280,225,10110,10110,10110,10110
28329,Single,190,102,25,25,25,25
2695,Multiple,230,188,15272,15272,15272,15272
21700,Multiple,110,226,24154,24154,24154,24154
7082,Single,200,152,20755,20755,20755,20755
5744,Multiple,250,144,27531,27531,27531,27531
15263,Multiple,180,87,19940,19940,19940,19940
16272,Multiple,80,119,21448,21448,21448,21448
13077,Single,290,44,654,654,654,654
21446,Multiple,320,110,22839,22839,22839,22839
19408,Multiple,390,151,15078,15078,15078,15078
12543,Single,380,78,23316,23316,23316,23316
6761,Multiple,320,198,19031,19031,19031,19031
15000,Multiple,180,155,12196,12196,12196,12196
13190,Multiple,140,87,24823,24823,24823,24823
22289,Multiple,90,15,26790,26790,26790,26790
16096,Multiple,220,165,14828,14828,14828,14828
2750,Single,60,214,24831,24831,24831,24831
17520,Single,80,61,7345,7345,7345,7345
209,Multiple,260,77,3427,3427,3427,3427
26621,Multiple,220,9,17037,17037,17037,17037
27841,Multiple,130,60,13569,13569,13569,13569
19417,Multiple,280,84,1272,1272,1272,1272
20223,Single,90,67,18136,18136,18136,18136
4667,Multiple,160,98,22992,22992,22992,22992
14961,Single,220,52,21601,21601,21601,21601
233,Multiple,350,225,23303,23303,23303,23303
24556,Multiple,50,76,30490,30490,30490,30490
23972,Single,160,104,5352,5352,5352,5352
13003,Single,150,170,17928,17928,17928,17928
24524,Single,200,123,19316,19316,19316,19316
23680,Multiple,390,218,10692,10692,10692,10692
21550,Multiple,190,240,27235,27235,27235,27235
815,Multiple,160,184,3683,3683,3683,3683
16281,Multiple,170,75,17839,17839,17839,17839
18806,Single,390,19,23852,23852,23852,23852
28914,Multiple,60,141,22857,22857,22857,22857
21823,Multiple,60,181,24130,24130,24130,24130
13756,Multiple,70,102,31636,31636,31636,31636
14386,Multiple,300,76,9712,9712,9712,9712
6247,Multiple,340,216,27484,27484,27484,27484
26110,Multiple,160,180,26813,26813,26813,26813
19558,Multiple,320,142,3994,3994,3994,3994
14348,Multiple,40,104,14314,14314,14314,14314
7752,Single,330,23,30920,30920,30920,30920
4321,Multiple,220,124,9853,9853,9853,9853
27466,Multiple,40,34,21290,21290,21290,21290
13509,Multiple,390,34,4435,4435,4435,4435
7539,Single,380,8,16771,16771,16771,16771
10432,Single,200,130,26848,26848,26848,26848
19638,Multiple,130,231,14678,14678,14678,14678
21254,Multiple,270,115,13595,13595,13595,13595
17392,Multiple,150,229,3972,3972,3972,3972
17086,Multiple,80,132,25788,25788,25788,25788
15207,Multiple,380,229,19786,19786,19786,19786
12722,Multiple,40,11,28302,28302,28302,28302
9287,Single,110,133,20981,20981,20981,20981
4747,Single,290,216,17676,17676,17676,17676
21999,Single,320,5,20348,20348,20348,20348
20721,Single,230,107,20773,20773,20773,20773
23825,Single,200,71,17946,17946,17946,17946
2381,Single,110,144,26751,26751,26751,26751
27958,Single,370,142,17282,17282,17282,17282
25725,Single,50,106,6065,6065,6065,6065
12263,Single,390,245,14027,14027,14027,14027
22323,Single,260,63,24034,24034,24034,24034
18487,Single,330,212,14106,14106,14106,14106
10640,Single,50,28,3978,3978,3978,3978
2096,Single,130,8,17050,17050,17050,17050
22735,Single,80,215,28053,28053,28053,28053
3149,Multiple,350,20,28148,28148,28148,28148
10479,Multiple,140,246,29649,29649,29649,29649
342,Single,180,9,30531,30531,30531,30531
11525,Multiple,70,147,14145,14145,14145,14145
22043,Single,290,134,26435,26435,26435,26435
24656,Multiple,150,51,29792,29792,29792,29792
20506,Single,70,7,16817,16817,16817,16817
7926,Single,280,87,5718,5718,5718,5718
16542,Single,230,86,24284,24284,24284,24284
18356,Single,130,11,9506,9506,9506,9506
210,Single,80,81,9161,9161,9161,9161
26646,Single,60,83,22616,22616,22616,22616
30186,Single,320,84,30572,30572,30572,30572
30478,Single,140,8,20589,20589,20589,20589
27853,Single,190,12,7389,7389,7389,7389
23916,Single,210,187,2846,2846,2846,2846
3975,Single,330,80,1997,1997,1997,1997
16475,Single,280,43,14032,14032,14032,14032
30113,Single,200,127,29248,29248,29248,29248
13137,Multiple,280,201,11669,11669,11669,11669
16603,Single,240,136,9831,9831,9831,9831
1826,Single,280,60,9628,9628,9628,9628
6674,Single,360,202,25754,25754,25754,25754
29087,Multiple,170,61,18972,18972,18972,18972
15675,Multiple,360,224,17262,17262,17262,17262
26436,Single,260,91,22104,22104,22104,22104
15735,Single,50,91,823,823,823,823
12289,Multiple,150,243,31109,31109,31109,31109
3593,Single,40,108,16541,16541,16541,16541
11005,Multiple,190,233,28028,28028,28028,28028
19118,Multiple,150,90,10488,10488,10488,10488
18560,Single,80,225,29510,29510,29510,29510
19287,Multiple,220,178,25625,25625,25625,25625
7309,Single,80,169,3771,3771,3771,3771
2839,Single,360,241,18802,18802,18802,18802
17901,Multiple,50,150,17874,17874,17874,17874
24217,Multiple,60,124,15055,15055,15055,15055
16219,Multiple,30,108,5602,5602,5602,5602
9432,Multiple,80,108,4363,4363,4363,4363
13367,Single,130,16,25186,25186,25186,25186
23045,Multiple,160,156,10149,10149,10149,10149
2264,Single,160,229,5828,5828,5828,5828
23572,Single,390,159,10561,10561,10561,10561
28832,Single,240,79,12884,12884,12884,12884
21547,Multiple,110,115,17508,17508,17508,17508
20781,Multiple,140,170,24340,24340,24340,24340
29482,Multiple,310,134,30195,30195,30195,30195
19569,Multiple,350,75,7455,7455,7455,7455
498,Multiple,130,160,17794,17794,17794,17794
14196,Multiple,200,212,4550,4550,4550,4550
998,Single,380,232,15054,15054,15054,15054
31003,Multiple,190,56,19730,19730,19730,19730
18364,Single,200,147,20123,20123,20123,20123
11306,Single,110,200,11835,11835,11835,11835
760,Multiple,60,50,2048,2048,2048,2048
13788,Multiple,300,195,9714,9714,9714,9714
23500,Multiple,230,85,3951,3951,3951,3951
405,Multiple,400,154,24908,24908,24908,24908
23631,Multiple,220,245,27514,27514,27514,27514
19427,Multiple,220,209,12719,12719,12719,12719
21574,Multiple,100,150,10154,10154,10154,10154
16069,Single,160,248,19696,19696,19696,19696
2070,Single,200,106,3616,3616,3616,3616
16851,Multiple,130,42,20792,20792,20792,20792
22890,Multiple,90,67,23443,23443,23443,23443
21858,Multiple,210,120,1076,1076,1076,1076
13423,Multiple,310,88,29966,29966,29966,29966
8016,Multiple,210,124,7836,7836,7836,7836
3581,Multiple,180,227,25481,25481,25481,25481
30552,Multiple,230,77,21010,21010,21010,21010
2119,Single,220,60,3223,3223,3223,3223
12077,Single,290,30,28300,28300,28300,28300
21560,Multiple,180,148,21092,21092,21092,21092
25054,Single,320,135,31452,31452,31452,31452
12542,Single,370,54,19165,19165,19165,19165
17798,Multiple,350,4,1149,1149,1149,1149
17215,Multiple,390,185,1761,1761,1761,1761
9233,Single,380,243,24917,24917,24917,24917
3874,Multiple,220,131,4344,4344,4344,4344
3487,Single,100,47,5871,5871,5871,5871
3530,Single,300,200,4977,4977,4977,4977
26023,Single,270,166,9255,9255,9255,9255
24878,Single,180,105,6495,6495,6495,6495
5443,Single,40,186,18391,18391,18391,18391
31071,Single,390,116,22858,22858,22858,22858
14416,Single,40,87,17073,17073,17073,17073
3623,Single,270,2,25485,25485,25485,25485
3959,Single,220,102,28939,28939,28939,28939
19140,Single,280,63,26248,26248,26248,26248
19418,Single,160,44,24202,24202,24202,24202
29379,Single,390,78,7684,7684,7684,7684
31134,Single,330,54,17330,17330,17330,17330
21502,Single,180,139,21626,21626,21626,21626
19543,Multiple,100,147,3656,3656,3656,3656
5005,Multiple,160,182,12321,12321,12321,12321
9583,Multiple,300,234,2217,2217,2217,2217
14791,Single,270,161,15226,15226,15226,15226
15029,Multiple,210,203,587,587,587,587
3625,Single,240,28,2098,2098,2098,2098
18858,Single,140,188,1336,1336,1336,1336
30048,Single,30,26,13514,13514,13514,13514
20935,Multiple,290,209,31373,31373,31373,31373
15182,Multiple,270,185,18765,18765,18765,18765
21159,Single,300,228,5373,5373,5373,5373
18974,Single,270,60,18963,18963,18963,18963
25627,Single,180,46,29964,29964,29964,29964
17261,Single,380,57,15283,15283,15283,15283
27997,Multiple,330,83,10375,10375,10375,10375
10696,Single,60,73,19556,19556,19556,19556
7043,Multiple,320,186,26543,26543,26543,26543
24680,Single,110,176,9258,9258,9258,9258
25927,Single,330,242,35,35,35,35
23608,Multiple,370,211,20485,20485,20485,20485
31559,Single,80,70,11072,11072,11072,11072
31429,Single,380,33,16304,16304,16304,16304
3812,Single,50,129,20160,20160,20160,20160
1991,Single,250,134,1830,1830,1830,1830
18888,Single,370,113,9173,9173,9173,9173
23059,Single,250,175,6390,6390,6390,6390
9026,Multiple,280,243,27156,27156,27156,27156
22062,Single,130,219,28998,28998,28998,28998
12600,Multiple,120,237,18114,18114,18114,18114
28651,Single,170,81,3511,3511,3511,3511
21730,Single,220,74,17337,17337,17337,17337
16029,Multiple,50,138,12832,12832,12832,12832
16210,Multiple,310,215,24558,24558,24558,24558
20442,Multiple,400,94,21846,21846,21846,21846
12047,Single,280,120,21115,21115,21115,21115
12969,Multiple,310,137,25143,25143,25143,25143
22984,Single,310,217,7443,7443,7443,7443
13771,Single,270,236,31537,31537,31537,31537
22300,Single,330,202,601,601,601,601
7859,Single,310,42,14333,14333,14333,14333
17788,Single,40,117,18910,18910,18910,18910
16935,Single,340,76,261,261,261,261
17864,Multiple,150,29,23884,23884,23884,23884
16383,Multiple,400,106,22360,22360,22360,22360
5014,Multiple,330,37,2309,2309,2309,2309
24036,Single,40,69,30441,30441,30441,30441
26783,Single,270,93,1734,1734,1734,1734
7382,Single,340,241,16973,16973,16973,16973
8751,Multiple,60,194,4331,4331,4331,4331
4461,Multiple,260,243,6835,6835,6835,6835
24645,Multiple,310,194,27382,27382,27382,27382
7660,Single,330,55,23702,23702,23702,23702
23596,Single,320,42,12185,12185,12185,12185
16671,Multiple,100,111,21594,21594,21594,21594
2653,Multiple,230,153,4028,4028,4028,4028
19017,Single,90,70,19562,19562,19562,19562
23238,Multiple,200,153,18733,18733,18733,18733
17838,Multiple,210,36,12970,12970,12970,12970
26133,Single,390,201,16221,16221,16221,16221
11581,Multiple,230,176,25972,25972,25972,25972
24900,Multiple,80,181,28721,28721,28721,28721
21869,Multiple,250,189,30863,30863,30863,30863
28016,Multiple,380,149,10013,10013,10013,10013
17016,Multiple,360,180,12470,12470,12470,12470
22792,Multiple,360,234,13916,13916,13916,13916
18875,Multiple,80,77,12256,12256,12256,12256
16838,Multiple,70,126,18717,18717,18717,18717
17876,Multiple,370,131,18025,18025,18025,18025
23480,Single,240,212,18538,18538,18538,18538
28376,Multiple,260,127,11018,11018,11018,11018
4878,Single,290,37,10989,10989,10989,10989
8976,Single,280,94,17422,17422,17422,17422
28079,Single,60,243,23147,23147,23147,23147
23174,Multiple,380,138,10420,10420,10420,10420
17739,Multiple,140,21,17542,17542,17542,17542
14482,Multiple,150,204,22910,22910,22910,22910
23427,Multiple,130,140,22207,22207,22207,22207
25305,Single,310,41,27065,27065,27065,27065
11585,Single,60,123,27298,27298,27298,27298
3139,Single,340,151,19591,19591,19591,19591
3446,Multiple,180,205,415,415,415,415
27501,Single,130,239,24791,24791,24791,24791
12652,Multiple,360,139,20591,20591,20591,20591
22354,Single,210,58,15615,15615,15615,15615
14325,Single,160,238,22202,22202,22202,22202
11415,Single,210,145,25468,25468,25468,25468
10155,Single,240,146,19975,19975,19975,19975
1684,Multiple,100,175,15216,15216,15216,15216
20248,Multiple,290,54,3875,3875,3875,3875
5360,Multiple,330,104,17286,17286,17286,17286
1450,Multiple,220,136,7416,7416,7416,7416
26586,Single,280,191,30163,30163,30163,30163
16415,Multiple,160,240,13173,13173,13173,13173
11107,Multiple,240,77,13976,13976,13976,13976
18971,Multiple,250,11,23149,23149,23149,23149
17368,Single,340,63,29353,29353,29353,29353
4357,Multiple,320,60,27221,27221,27221,27221
20968,Single,230,48,12086,12086,12086,12086
3353,Multiple,120,103,6694,6694,6694,6694
6493,Multiple,360,27,26779,26779,26779,26779
29070,Multiple,200,42,9456,9456,9456,9456
8163,Multiple,310,204,986,986,986,986
16112,Single,310,183,31233,31233,31233,31233
362,Multiple,100,30,5869,5869,5869,5869
30267,Single,100,85,23973,23973,23973,23973
6144,Single,400,149,6886,6886,6886,6886
13285,Single,390,125,21332,21332,21332,21332
25294,Single,40,184,27781,27781,27781,27781
28984,Single,180,189,3799,3799,3799,3799
11785,Single,100,230,24552,24552,24552,24552
19745,Single,120,27,28701,28701,28701,28701
18959,Single,370,188,8334,8334,8334,8334
3662,Single,390,5,27788,27788,27788,27788
5227,Single,310,248,16454,16454,16454,16454
20368,Multiple,130,193,29187,29187,29187,29187
91,Multiple,170,63,23550,23550,23550,23550
17260,Multiple,210,70,21723,21723,21723,21723
27768,Multiple,120,100,6358,6358,6358,6358
31662,Single,170,13,8811,8811,8811,8811
25497,Multiple,250,131,24831,24831,24831,24831
27038,Single,250,172,10689,10689,10689,10689
12781,Single,60,192,26683,26683,26683,26683
16820,Single,320,189,25773,25773,25773,25773
7048,Single,320,205,16890,16890,16890,16890
29441,Multiple,50,224,21662,21662,21662,21662
18591,Single,200,197,4258,4258,4258,4258
29413,Single,90,183,31594,31594,31594,31594
31610,Single,350,108,12983,12983,12983,12983
3638,Single,130,42,10394,10394,10394,10394
26465,Multiple,110,180,22276,22276,22276,22276
9625,Single,50,63,7517,7517,7517,7517
23659,Multiple,160,149,21664,21664,21664,21664
2660,Single,310,60,15440,15440,15440,15440
2816,Single,110,166,29628,29628,29628,29628
1892,Single,310,150,23696,23696,23696,23696
24558,Multiple,400,185,8596,8596,8596,8596
6390,Single,30,229,25503,25503,25503,25503
23353,Multiple,70,193,11767,11767,11767,11767
24557,Single,240,66,17223,17223,17223,17223
8930,Multiple,360,180,3325,3325,3325,3325
23592,Single,220,144,1451,1451,1451,1451
10905,Single,160,110,2939,2939,2939,2939
30567,Single,360,157,17996,17996,17996,17996
1783,Single,170,61,2950,2950,2950,2950
30416,Single,310,39,11742,11742,11742,11742
27295,Single,380,144,17793,17793,17793,17793
6895,Single,50,147,8760,8760,8760,8760
31246,Single,200,190,23188,23188,23188,23188
1750,Multiple,380,221,14872,14872,14872,14872
26624,Single,130,26,20858,20858,20858,20858
3753,Multiple,400,9,31291,31291,31291,31291
11307,Single,160,162,11832,11832,11832,11832
29837,Single,150,147,10405,10405,10405,10405
25525,Single,220,159,1738,1738,1738,1738
11324,Single,130,40,25505,25505,25505,25505
30497,Single,110,114,15402,15402,15402,15402
16927,Single,290,130,23328,23328,23328,23328
1142,Single,50,199,4704,4704,4704,4704
6038,Single,130,2,24640,24640,24640,24640
3661,Single,180,124,27722,27722,27722,27722
9184,Single,40,152,21406,21406,21406,21406
23989,Multiple,240,83,17526,17526,17526,17526
4870,Multiple,100,153,24987,24987,24987,24987
26321,Single,360,173,343,343,343,343
25461,Multiple,310,20,18288,18288,18288,18288
31245,Single,280,54,7540,7540,7540,7540
25122,Multiple,120,117,17320,17320,17320,17320
6645,Single,110,12,3228,3228,3228,3228
4826,Single,130,147,16914,16914,16914,16914
11051,Multiple,250,123,31269,31269,31269,31269
20631,Multiple,120,38,20822,20822,20822,20822
16923,Single,190,94,23769,23769,23769,23769
30765,Single,60,224,28014,28014,28014,28014
25298,Single,180,60,2181,2181,2181,2181
25842,Single,260,22,18615,18615,18615,18615
2134,Single,210,189,29942,29942,29942,29942
15266,Multiple,150,175,21538,21538,21538,21538
20666,Single,110,20,17471,17471,17471,17471
27250,Single,60,51,7065,7065,7065,7065
30241,Single,60,207,11140,11140,11140,11140
26887,Single,130,120,1371,1371,1371,1371
26958,Multiple,50,99,109,109,109,109
4565,Single,120,183,27716,27716,27716,27716
4626,Multiple,90,83,29363,29363,29363,29363
1313,Single,330,105,26930,26930,26930,26930
3982,Multiple,50,110,29062,29062,29062,29062
28432,Multiple,170,241,24226,24226,24226,24226
26839,Multiple,210,26,245,245,245,245
7044,Multiple,60,19,6401,6401,6401,6401
7138,Single,60,145,21454,21454,21454,21454
13510,Multiple,210,247,1948,1948,1948,1948
25158,Single,340,92,21321,21321,21321,21321
10777,Single,110,61,393,393,393,393
17414,Multiple,350,193,29528,29528,29528,29528
14334,Single,170,133,26868,26868,26868,26868
13007,Multiple,340,66,6624,6624,6624,6624
4556,Multiple,150,247,6854,6854,6854,6854
30848,Multiple,140,23,31065,31065,31065,31065
6317,Multiple,90,100,3576,3576,3576,3576
13114,Single,300,35,6619,6619,6619,6619
20256,Single,140,113,14270,14270,14270,14270
19415,Multiple,400,199,9608,9608,9608,9608
31660,Multiple,370,97,5678,5678,5678,5678
24341,Multiple,270,23,9144,9144,9144,9144
10661,Multiple,360,97,19141,19141,19141,19141
11926,Multiple,350,190,12818,12818,12818,12818
15408,Multiple,200,143,921,921,921,921
446,Single,240,237,12359,12359,12359,12359
5667,Multiple,70,103,15816,15816,15816,15816
5434,Single,310,91,1204,1204,1204,1204
11083,Single,270,12,2,2,2,2
10719,Multiple,210,16,7211,7211,7211,7211
12142,Multiple,370,39,5430,5430,5430,5430
7418,Multiple,190,84,12964,12964,12964,12964
3586,Multiple,290,144,635,635,635,635
22953,Single,130,174,12743,12743,12743,12743
26557,Single,290,230,19678,19678,19678,19678
11180,Multiple,250,144,5359,5359,5359,5359
6681,Multiple,130,122,23746,23746,23746,23746
9963,Multiple,400,229,26201,26201,26201,26201
12448,Multiple,110,122,6901,6901,6901,6901
6590,Multiple,130,108,7813,7813,7813,7813
27290,Multiple,370,48,18681,18681,18681,18681
8516,Single,250,27,10513,10513,10513,10513
27551,Single,320,3,7975,7975,7975,7975
9113,Single,260,82,4825,4825,4825,4825
26584,Single,190,209,18921,18921,18921,18921
30773,Single,200,35,25755,25755,25755,25755
31359,Single,80,63,10061,10061,10061,10061
31708,Single,70,26,13359,13359,13359,13359
18991,Single,130,197,4209,4209,4209,4209
15998,Single,130,240,8810,8810,8810,8810
10370,Single,90,238,12339,12339,12339,12339
28146,Multiple,270,161,24993,24993,24993,24993
21946,Single,320,123,10024,10024,10024,10024
29608,Single,180,222,25186,25186,25186,25186
12206,Multiple,210,212,25894,25894,25894,25894
26012,Single,110,71,22899,22899,22899,22899
17804,Single,300,8,5099,5099,5099,5099
21406,Single,390,71,10939,10939,10939,10939
30388,Single,230,136,25151,25151,25151,25151
9012,Multiple,340,114,7290,7290,7290,7290
26072,Single,230,9,11984,11984,11984,11984
31716,Single,40,243,11931,11931,11931,11931
14661,Single,320,152,25364,25364,25364,25364
23626,Multiple,140,24,9651,9651,9651,9651
10597,Single,30,33,20035,20035,20035,20035
27547,Multiple,40,126,14433,14433,14433,14433
20928,Multiple,40,207,8285,8285,8285,8285
8518,Single,280,44,25188,25188,25188,25188
6216,Multiple,260,22,21953,21953,21953,21953
31481,Multiple,40,164,30369,30369,30369,30369
500,Multiple,360,210,22404,22404,22404,22404
19063,Multiple,300,80,10141,10141,10141,10141
17283,Multiple,60,196,16359,16359,16359,16359
20907,Single,60,246,23326,23326,23326,23326
21381,Multiple,340,208,15932,15932,15932,15932
3744,Multiple,390,189,6120,6120,6120,6120
2897,Multiple,160,56,3379,3379,3379,3379
18672,Multiple,370,150,22680,22680,22680,22680
16042,Single,90,27,30012,30012,30012,30012
19971,Single,130,78,12216,12216,12216,12216
26854,Single,360,65,2764,2764,2764,2764
15379,Single,60,167,24413,24413,24413,24413
30722,Single,210,171,13968,13968,13968,13968
9673,Single,110,77,1942,1942,1942,1942
7452,Single,340,217,946,946,946,946
12809,Multiple,50,126,29333,29333,29333,29333
12314,Single,130,171,10363,10363,10363,10363
27030,Single,350,243,18254,18254,18254,18254
1644,Single,330,223,25677,25677,25677,25677
14166,Multiple,70,222,30254,30254,30254,30254
28291,Multiple,170,18,27708,27708,27708,27708
13346,Single,100,112,14447,14447,14447,14447
20393,Single,400,37,538,538,538,538
27396,Single,330,216,30465,30465,30465,30465
100,Single,150,87,9986,9986,9986,9986
29103,Single,210,223,31261,31261,31261,31261
17931,Single,160,153,27463,27463,27463,27463
205,Single,50,198,15408,15408,15408,15408
5035,Single,50,159,3447,3447,3447,3447
4010,Single,320,153,19377,19377,19377,19377
5470,Single,320,197,21898,21898,21898,21898
12218,Single,190,81,19924,19924,19924,19924
23271,Single,70,227,20907,20907,20907,20907
5286,Multiple,360,181,20503,20503,20503,20503
4731,Multiple,230,80,13176,13176,13176,13176
24414,Single,190,126,23998,23998,23998,23998
15932,Multiple,60,117,17844,17844,17844,17844
9455,Single,220,202,11711,11711,11711,11711
20360,Single,380,194,15738,15738,15738,15738
1626,Multiple,40,89,24185,24185,24185,24185
2353,Multiple,400,201,17822,17822,17822,17822
22557,Multiple,180,145,19423,19423,19423,19423
5757,Multiple,30,214,18089,18089,18089,18089
30898,Single,260,97,21639,21639,21639,21639
17683,Single,350,51,4638,4638,4638,4638
4355,Multiple,270,106,16363,16363,16363,16363
20028,Single,40,123,15511,15511,15511,15511
2501,Single,320,137,27230,27230,27230,27230
15558,Multiple,360,54,23302,23302,23302,23302
6794,Single,370,17,27753,27753,27753,27753
2359,Single,90,225,28538,28538,28538,28538
20060,Single,50,209,4158,4158,4158,4158
8690,Single,160,104,30895,30895,30895,30895
13472,Single,220,202,5955,5955,5955,5955
22895,Single,100,171,9947,9947,9947,9947
17845,Single,110,102,9308,9308,9308,9308
3035,Single,110,168,512,512,512,512
11047,Multiple,240,219,4714,4714,4714,4714
17958,Multiple,40,232,22586,22586,22586,22586
10429,Single,220,137,3270,3270,3270,3270
31593,Multiple,300,12,24051,24051,24051,24051
9607,Single,350,24,5234,5234,5234,5234
12418,Multiple,190,37,2207,2207,2207,2207
2459,Single,80,101,112,112,112,112
12933,Single,170,172,21898,21898,21898,21898
23987,Multiple,110,70,4679,4679,4679,4679
26400,Multiple,90,13,31715,31715,31715,31715
1901,Single,240,145,19507,19507,19507,19507
31073,Multiple,90,206,26039,26039,26039,26039
14051,Multiple,350,43,31186,31186,31186,31186
7125,Single,260,140,30665,30665,30665,30665
5793,Single,280,147,6643,6643,6643,6643
9326,Multiple,390,77,12207,12207,12207,12207
29523,Multiple,280,27,1024,1024,1024,1024
23630,Single,400,29,20718,20718,20718,20718
